energy_ev,gradscf_strength_per_ev,pyscf_strength_per_ev,difference
1.142575421858818441e+00,6.607521556076441373e-38,6.607521586033250757e-38,-2.995680938429402054e-46
1.146598574752687449e+00,1.008023821635881905e-37,1.008023826194542504e-37,-4.558660598811730688e-46
1.150621727646556458e+00,1.536278314284855696e-37,1.536278321215043718e-37,-6.930188021297097808e-46
1.154644880540425689e+00,2.339030596535676878e-37,2.339030607060668913e-37,-1.052499203416052138e-45
1.158668033434294697e+00,3.557695735790399717e-37,3.557695751759051728e-37,-1.596865201067594764e-45
1.162691186328163706e+00,5.405907391772325693e-37,5.405907415975959133e-37,-2.420363344029199816e-45
1.166714339222032937e+00,8.206071519940481510e-37,8.206071556589488011e-37,-3.664900650103427616e-45
1.170737492115901945e+00,1.244425471226493578e-36,1.244425476770309732e-36,-5.543816154401122341e-45
1.174760645009770954e+00,1.885251884966892997e-36,1.885251893344567738e-36,-8.377674741386761088e-45
1.178783797903640185e+00,2.853229945759442993e-36,2.853229958406996338e-36,-1.264755334495043586e-44
1.182806950797509193e+00,4.313909809416299874e-36,4.313909828490877456e-36,-1.907457758179416026e-44
1.186830103691378202e+00,6.515867533649940465e-36,6.515867562388737436e-36,-2.873879697106028504e-44
1.190853256585247433e+00,9.831965138014061798e-36,9.831965181270628438e-36,-4.325656663936824305e-44
1.194876409479116441e+00,1.482092505555016667e-35,1.482092512059294094e-35,-6.504277427109522710e-44
1.198899562372985450e+00,2.231912632573329421e-35,2.231912642343771296e-35,-9.770441874395199375e-44
1.202922715266854681e+00,3.357731517734611571e-35,3.357731532396639705e-35,-1.466202813438811913e-43
1.206945868160723689e+00,5.046399656417488674e-35,5.046399678398106796e-35,-2.198061812210378613e-43
1.210969021054592698e+00,7.576771931958762104e-35,7.576771964878323026e-35,-3.291956092185124335e-43
1.214992173948461929e+00,1.136458772363633633e-34,1.136458777288921264e-34,-4.925287631320120068e-43
1.219015326842330937e+00,1.702903561351222587e-34,1.702903568712875304e-34,-7.361652717439965230e-43
1.223038479736199946e+00,2.549137841375494966e-34,2.549137852367695703e-34,-1.099220073700310792e-42
1.227061632630069177e+00,3.812092973731118671e-34,3.812092990127951567e-34,-1.639683289631117953e-42
1.231084785523938185e+00,5.695089403610061298e-34,5.695089428044461738e-34,-2.443440043982282970e-42
1.235107938417807194e+00,8.499717783590557197e-34,8.499717819965798690e-34,-3.637524149277660128e-42
1.239131091311676203e+00,1.267288120408025012e-33,1.267288125817764076e-33,-5.409739064294938971e-42
1.243154244205545433e+00,1.887613694277860819e-33,1.887613702315228825e-33,-8.037368005589453522e-42
1.247177397099414442e+00,2.808780315704462257e-33,2.808780327633765348e-33,-1.192930309119630414e-41
1.251200549993283451e+00,4.175315754685842225e-33,4.175315772373969518e-33,-1.768812729297473039e-41
1.255223702887152681e+00,6.200515156315366782e-33,6.200515182516051764e-33,-2.620068498173712061e-41
1.259246855781021690e+00,9.198841174485083804e-33,9.198841213256206978e-33,-3.877112317402797558e-41
1.263270008674890699e+00,1.363343730730475796e-32,1.363343736462023257e-32,-5.731547461895462946e-41
1.267293161568759929e+00,2.018573224346100838e-32,2.018573232810504082e-32,-8.464403243907625035e-41
1.271316314462628938e+00,2.985730116873124783e-32,2.985730129360927419e-32,-1.248780263656163778e-40
1.275339467356497947e+00,4.411877927064074249e-32,4.411877945469393896e-32,-1.840531964721270170e-40
1.279362620250367177e+00,6.512733747155991860e-32,6.512733774255564921e-32,-2.709957306126005536e-40
1.283385773144236186e+00,9.604395995754521989e-32,9.604396035615513255e-32,-3.986099126538979146e-40
1.287408926038105195e+00,1.414958459959459051e-31,1.414958465816756574e-31,-5.857297522864015209e-40
1.291432078931974425e+00,2.082496211973637910e-31,2.082496220571907196e-31,-8.598269286204574810e-40
1.295455231825843434e+00,3.061904548697227446e-31,3.061904561306521784e-31,-1.260929433760705922e-39
1.299478384719712443e+00,4.497446166755169949e-31,4.497446185227958614e-31,-1.847278866502378083e-39
1.303501537613581673e+00,6.599441709250563227e-31,6.599441736286412679e-31,-2.703584945150065441e-39
1.307524690507450682e+00,9.674205727483000810e-31,9.674205767011647651e-31,-3.952864684127606995e-39
1.311547843401319691e+00,1.416740594031032757e-30,1.416740599804639218e-30,-5.773606460961833855e-39
1.315570996295188699e+00,2.072679992228846483e-30,2.072680000653435685e-30,-8.424589201614612251e-39
1.319594149189057930e+00,3.029291527337546196e-30,3.029291539617916373e-30,-1.228037017651071551e-38
1.323617302082926939e+00,4.422998408159424489e-30,4.422998426042387012e-30,-1.788296252321096477e-38
1.327640454976795947e+00,6.451480572753529835e-30,6.451480598769148701e-30,-2.601561886542817180e-38
1.331663607870665178e+00,9.400888515667985303e-30,9.400888553476576114e-30,-3.780859081137589377e-38
1.335686760764534187e+00,1.368501598219840298e-29,1.368501603709070262e-29,-5.489229963403453777e-38
1.339709913658403195e+00,1.990162841805763086e-29,1.990162849767301127e-29,-7.961538041414799886e-38
1.343733066552272426e+00,2.891337676862286632e-29,2.891337688398013811e-29,-1.153572717906082935e-37
1.347756219446141435e+00,4.196390697289497051e-29,4.196390713987312940e-29,-1.669781588843656149e-37
1.351779372340010443e+00,6.084430203673477285e-29,6.084430227818980954e-29,-2.414550366843700112e-37
1.355802525233879674e+00,8.813142846142625904e-29,8.813142881022611666e-29,-3.487998576169785770e-37
1.359825678127748683e+00,1.275288968689921631e-28,1.275288973723575843e-28,-5.033654212030382510e-37
1.363848831021617691e+00,1.843543096564786972e-28,1.843543103821697832e-28,-7.256910859223804632e-37
1.367871983915486922e+00,2.662348378659863487e-28,2.662348389111519606e-28,-1.045165611844026726e-36
1.371895136809355931e+00,3.840991722585728855e-28,3.840991737623423202e-28,-1.503769434673851348e-36
1.375918289703224939e+00,5.535906627422707520e-28,5.535906649037088371e-28,-2.161438085180039952e-36
1.379941442597094170e+00,7.970783982179844175e-28,7.970784013216056366e-28,-3.103621219104390700e-36
1.383964595490963179e+00,1.146516265113705011e-27,1.146516269565705835e-27,-4.452000824014691087e-36
1.387987748384832187e+00,1.647503322031583198e-27,1.647503328411367494e-27,-6.379784295700320696e-36
1.392010901278701196e+00,2.365044275972175375e-27,2.365044285105391247e-27,-9.133215871791590895e-36
1.396034054172570427e+00,3.391713421922488636e-27,3.391713434984272061e-27,-1.306178342503068832e-35
1.400057207066439435e+00,4.859212842191008348e-27,4.859212860852506352e-27,-1.866149800354746770e-35
1.404080359960308444e+00,6.954719083060899296e-27,6.954719109695895154e-27,-2.663499585830597475e-35
1.408103512854177675e+00,9.943978132493723275e-27,9.943978170470920918e-27,-3.797719764341340555e-35
1.412126665748046683e+00,1.420390066844025512e-26,1.420390072253541173e-26,-5.409515660846554003e-35
1.416149818641915692e+00,2.026851778139277799e-26,2.026851785836863080e-26,-7.697585281199959797e-35
1.420172971535784923e+00,2.889370616647968442e-26,2.889370627590435854e-26,-1.094246741207906399e-34
1.424196124429653931e+00,4.114825394847966337e-26,4.114825410387624555e-26,-1.553965821836454210e-34
1.428219277323522940e+00,5.854185353426142032e-26,5.854185375472103511e-26,-2.204596147900895373e-34
1.432242430217392171e+00,8.320480824472212327e-26,8.320480855717274615e-26,-3.124506228813872872e-34
1.436265583111261179e+00,1.181400845010025592e-25,1.181400849433830064e-25,-4.423804471184229122e-34
1.440288736005130188e+00,1.675764662802438307e-25,1.675764669059561216e-25,-6.257122909470938738e-34
1.444311888898999419e+00,2.374628506058080298e-25,2.374628514899406774e-25,-8.841326476076290066e-34
1.448335041792868427e+00,3.361593719390983796e-25,3.361593731871210992e-25,-1.248022719610007279e-33
1.452358194686737436e+00,4.754027265819676091e-25,4.754027283418793639e-25,-1.759911754813734817e-33
1.456381347580606667e+00,6.716530800053968107e-25,6.716530824846632619e-25,-2.479266451223476458e-33
1.460404500474475675e+00,9.479714347523022056e-25,9.479714382414458637e-25,-3.489143658083984877e-33
1.464427653368344684e+00,1.336633646040836976e-24,1.336633650946285105e-24,-4.905448128576795360e-33
1.468450806262213693e+00,1.882766338667621219e-24,1.882766345557317403e-24,-6.889696184418248056e-33
1.472473959156082923e+00,2.649398944671639205e-24,2.649398954338490384e-24,-9.666851179403827609e-33
1.476497112049951932e+00,3.724476091311442543e-24,3.724476104861305680e-24,-1.354986313784302846e-32
1.480520264943820941e+00,5.230580860812411740e-24,5.230580879785837570e-24,-1.897342582990810158e-32
1.484543417837690171e+00,7.338402827331888764e-24,7.338402853873180285e-24,-2.654129152128060544e-32
1.488566570731559180e+00,1.028537364228454260e-23,1.028537367937474541e-23,-3.709020280481476851e-32
1.492589723625428189e+00,1.440142597310129756e-23,1.440142602488113605e-23,-5.177983848952653369e-32
1.496612876519297419e+00,2.014456146248198627e-23,2.014456153469686541e-23,-7.221487913803485241e-32
1.500636029413166428e+00,2.814991166590456117e-23,2.814991176651722091e-23,-1.006126597442958056e-31
1.504659182307035437e+00,3.929733989080851807e-23,3.929734003084542457e-23,-1.400369064996880458e-31
1.508682335200904667e+00,5.480449343228808403e-23,5.480449362700232856e-23,-1.947142445244434525e-31
1.512705488094773676e+00,7.635475366468791534e-23,7.635475393515454231e-23,-2.704666269744841263e-31
1.516728640988642685e+00,1.062729878223669277e-22,1.062729881976805743e-22,-3.753136465918402219e-31
1.520751793882511915e+00,1.477667083275731857e-22,1.477667088478521576e-22,-5.202789718490880691e-31
1.524774946776380924e+00,2.052566351846589599e-22,2.052566359051717805e-22,-7.205128206274786219e-31
1.528798099670249933e+00,2.848293305568586824e-22,2.848293315536674065e-22,-9.968087240876904720e-31
1.532821252564119163e+00,3.948563357651622678e-22,3.948563371428208642e-22,-1.377658596423598421e-30
1.536844405457988172e+00,5.468401713329647557e-22,5.468401732350739183e-22,-1.902109162624884624e-30
1.540867558351857181e+00,7.565691148692413695e-22,7.565691174928204403e-22,-2.623579070752802753e-30
1.544890711245726411e+00,1.045691803132552633e-21,1.045691806747594797e-21,-3.615042163750467823e-30
1.548913864139595420e+00,1.443862034521433075e-21,1.443862039497625287e-21,-4.976192211550666104e-30
1.552937017033464429e+00,1.991657188887489658e-21,1.991657195730412038e-21,-6.842922379639530243e-30
1.556960169927333437e+00,2.744545134679910168e-21,2.744545144080382879e-21,-9.400472710192520251e-30
1.560983322821202668e+00,3.778270645696709388e-21,3.778270658597659454e-21,-1.290095006603727114e-29
1.565006475715071677e+00,5.196161597651807118e-21,5.196161615338823247e-21,-1.768701612857407528e-29
1.569029628608940685e+00,7.139028760166017275e-21,7.139028784390272332e-21,-2.422425505790374036e-29
1.573052781502809916e+00,9.798565770146666370e-21,9.798565803291109716e-21,-3.314444334584180972e-29
1.577075934396678925e+00,1.343546773776999191e-20,1.343546778307350055e-20,-4.530350864634065803e-29
1.581099087290547933e+00,1.840390431539034459e-20,1.840390437725131070e-20,-6.186096611021523496e-29
1.585122240184417164e+00,2.518454103953146276e-20,2.518454112391595388e-20,-8.438449111490860038e-29
1.589145393078286173e+00,3.442904788262770062e-20,3.442904799762060815e-20,-1.149929075258005242e-28
1.593168545972155181e+00,4.702002790205935871e-20,4.702002805860635942e-20,-1.565470007100804210e-28
1.597191698866024412e+00,6.415162328519711670e-20,6.415162349809818777e-20,-2.129010710708741655e-28
1.601214851759893421e+00,8.743781889071953533e-20,8.743781917997011478e-20,-2.892505794485336798e-28
1.605238004653762429e+00,1.190578071097260673e-19,1.190578075023108049e-19,-3.925847376483023952e-28
1.609261157547631660e+00,1.619508905263083745e-19,1.619508910586061370e-19,-5.322977624934773038e-28
1.613284310441500669e+00,2.200775281678946153e-19,2.200775288889026493e-19,-7.210080340160676119e-28
1.617307463335369677e+00,2.987686031238616435e-19,2.987686040994907125e-19,-9.756290689876820249e-28
1.621330616229238908e+00,4.051922325618723318e-19,4.051922338807137688e-19,-1.318841436953650997e-27
1.625353769123107917e+00,5.489770184555052501e-19,5.489770202365095440e-19,-1.781004293851079671e-27
1.629376922016976925e+00,7.430432867742717034e-19,7.430432891769575167e-19,-2.402685813214529662e-27
1.633400074910845934e+00,1.004710551478741171e-18,1.004710554716860343e-18,-3.238119171164724727e-27
1.637423227804715165e+00,1.357171432812563434e-18,1.357171437172192441e-18,-4.359629007496233174e-27
1.641446380698584173e+00,1.831451211073899907e-18,1.831451216937558482e-18,-5.863658575290179102e-27
1.645469533592453182e+00,2.469010266699049566e-18,2.469010274577700790e-18,-7.878651224025658290e-27
1.649492686486322413e+00,3.325196661152290564e-18,3.325196671727613104e-18,-1.057532253953112196e-26
1.653515839380191421e+00,4.473821718924328217e-18,4.473821733105049775e-18,-1.418072155850834797e-26
1.657538992274060430e+00,6.013217451433567701e-18,6.013217470429792048e-18,-1.899622434681686191e-26
1.661562145167929661e+00,8.074247221067176800e-18,8.074247246488412064e-18,-2.542123526374154415e-26
1.665585298061798669e+00,1.083088822901630131e-17,1.083088826300143059e-17,-3.398512928049226994e-26
1.669608450955667678e+00,1.451419666268700822e-17,1.451419670807502020e-17,-4.538801197636093194e-26
1.673631603849536909e+00,1.943071717617905960e-17,1.943071723673496859e-17,-6.055590898720780090e-26
1.677654756743405917e+00,2.598672528824199006e-17,2.598672536895348007e-17,-8.071149000487931370e-26
1.681677909637274926e+00,3.472011686133115200e-17,3.472011696879756219e-17,-1.074664101846936415e-25
1.685701062531144157e+00,4.634231223322081386e-17,4.634231237616732178e-17,-1.429465079177775043e-25
1.689724215425013165e+00,6.179326139848675204e-17,6.179326158843548472e-17,-1.899487326844227537e-25
1.693747368318882174e+00,8.231356927921416564e-17,8.231356953136470396e-17,-2.521505383206159754e-25
1.697770521212751405e+00,1.095389688249530414e-16,1.095389691593375590e-16,-3.343845175466201978e-25
1.701793674106620413e+00,1.456239343942282324e-16,1.456239348372172399e-16,-4.429890074985148778e-25
1.705816827000489422e+00,1.934032511762721017e-16,1.934032517625475361e-16,-5.862754343477569517e-25
1.709839979894358430e+00,2.566029697745013751e-16,2.566029705496286063e-16,-7.751272312915666004e-25
1.713863132788227661e+00,3.401155467675247086e-16,3.401155477913003055e-16,-1.023775596971550606e-24
1.717886285682096670e+00,4.503583172304338954e-16,4.503583185812567284e-16,-1.350822832957048664e-24
1.721909438575965678e+00,5.957400385763142127e-16,5.957400403568610366e-16,-1.780546823859529482e-24
1.725932591469834909e+00,7.872674370902795881e-16,7.872674394348835543e-16,-2.344603966159833348e-24
1.729955744363703918e+00,1.039332925614193232e-15,1.039332928698431703e-15,-3.084238471780856728e-24
1.733978897257572926e+00,1.370736511079805134e-15,1.370736515132896143e-15,-4.053091008732978523e-24
1.738002050151442157e+00,1.806010095989511145e-15,1.806010101310413844e-15,-5.320902698886912184e-24
1.742025203045311166e+00,2.377131815063871013e-15,2.377131822042149569e-15,-6.978278555942269630e-24
1.746048355939180174e+00,3.125742899245957892e-15,3.125742908388572188e-15,-9.142614296016099871e-24
1.750071508833049405e+00,4.106011295824282732e-15,4.106011307790449116e-15,-1.196616638470329995e-23
1.754094661726918414e+00,5.388326757241638515e-15,5.388326772887484458e-15,-1.564584594243016013e-23
1.758117814620787422e+00,7.064063694153167262e-15,7.064063714589602976e-15,-2.043643571449088929e-23
1.762140967514656653e+00,9.251713738362287614e-15,9.251713765029236688e-15,-2.666694907406963573e-23
1.766164120408525662e+00,1.210477341897016955e-14,1.210477345373179234e-14,-3.476162279421977604e-23
1.770187273302394670e+00,1.582187832917411326e-14,1.582187837444176981e-14,-4.526765655273510685e-23
1.774210426196263901e+00,2.065980957201899327e-14,2.065980963090874411e-14,-5.888975084030223108e-23
1.778233579090132910e+00,2.695016855577802524e-14,2.695016863231114563e-14,-7.653312039021863890e-23
1.782256731984001918e+00,3.512073168864492505e-14,3.512073178800716254e-14,-9.936223749456089557e-23
